,date,open,close,high,low,volume,code
367,2017-06-08,1798.69,1794.75,1804.66,1792.1,10467178.0,399006
368,2017-06-09,1793.65,1796.13,1797.64,1782.18,8828816.0,399006
369,2017-06-12,1787.56,1775.55,1787.56,1773.53,8169238.0,399006
370,2017-06-13,1773.01,1795.63,1800.2,1771.85,9328354.0,399006
371,2017-06-14,1794.04,1790.64,1798.2,1787.06,9764440.0,399006
372,2017-06-15,1788.81,1816.26,1823.42,1788.43,15461795.0,399006
373,2017-06-16,1816.16,1810.05,1819.1,1809.48,11577998.0,399006
374,2017-06-19,1809.51,1816.4,1817.5,1805.88,8995978.0,399006
375,2017-06-20,1818.69,1820.98,1833.94,1818.69,12275102.0,399006
376,2017-06-21,1827.89,1824.69,1829.4,1810.04,12795547.0,399006
377,2017-06-22,1821.84,1798.38,1828.8,1798.38,12056857.0,399006
378,2017-06-23,1794.5,1807.43,1807.43,1776.6,10933763.0,399006
379,2017-06-26,1805.88,1821.28,1821.28,1801.21,9830731.0,399006
380,2017-06-27,1821.37,1819.93,1830.22,1816.66,9245740.0,399006
381,2017-06-28,1817.43,1808.2,1818.11,1802.38,9118170.0,399006
382,2017-06-29,1808.29,1813.55,1822.82,1807.62,10193238.0,399006
383,2017-06-30,1808.08,1818.07,1819.88,1802.61,8971234.0,399006
384,2017-07-03,1818.2,1835.99,1836.49,1816.03,14004246.0,399006
385,2017-07-04,1833.89,1829.51,1834.24,1823.85,12212745.0,399006
386,2017-07-05,1827.26,1836.63,1836.66,1820.96,12241629.0,399006
387,2017-07-06,1835.81,1839.0,1844.2,1823.37,15330412.0,399006
388,2017-07-07,1833.88,1835.44,1836.78,1828.72,11288946.0,399006
389,2017-07-10,1831.37,1803.25,1831.37,1803.23,12396344.0,399006
390,2017-07-11,1799.52,1783.91,1804.72,1783.91,11591200.0,399006
391,2017-07-12,1779.9,1786.75,1788.69,1764.1,11319638.0,399006
392,2017-07-13,1784.26,1778.86,1786.22,1774.78,8973378.0,399006
393,2017-07-14,1771.33,1745.57,1771.33,1742.22,14360271.0,399006
394,2017-07-17,1730.7,1656.43,1730.7,1656.43,17070971.0,399006
395,2017-07-18,1646.64,1667.49,1672.72,1641.38,11295020.0,399006
396,2017-07-19,1663.16,1684.77,1685.74,1654.77,10866782.0,399006
397,2017-07-20,1684.26,1688.61,1712.7,1683.11,11402876.0,399006
398,2017-07-21,1688.79,1690.15,1699.67,1685.79,9865388.0,399006
399,2017-07-24,1685.71,1686.44,1689.38,1674.72,10241218.0,399006
400,2017-07-25,1686.57,1688.09,1694.4,1680.95,10744236.0,399006
401,2017-07-26,1689.48,1681.31,1692.62,1674.22,11949021.0,399006
402,2017-07-27,1678.87,1742.19,1742.92,1675.3,24887601.0,399006
403,2017-07-28,1740.54,1734.07,1746.54,1732.89,20034596.0,399006
404,2017-07-31,1731.92,1736.3,1744.05,1725.5,16674203.0,399006
405,2017-08-01,1735.91,1741.07,1742.01,1727.59,16481557.0,399006
406,2017-08-02,1740.39,1724.83,1744.3,1723.23,16194575.0,399006
407,2017-08-03,1723.03,1733.12,1757.76,1716.53,19404989.0,399006
408,2017-08-04,1731.03,1719.62,1734.18,1718.91,15802380.0,399006
409,2017-08-07,1722.24,1732.43,1743.62,1720.99,13605534.0,399006
410,2017-08-08,1731.73,1762.42,1762.44,1728.59,18506324.0,399006
411,2017-08-09,1756.5,1763.05,1770.75,1751.83,17982809.0,399006
412,2017-08-10,1761.43,1753.67,1777.19,1741.4,16754991.0,399006
413,2017-08-11,1742.0,1742.14,1763.91,1738.14,16826884.0,399006
414,2017-08-14,1745.01,1793.48,1794.07,1745.01,20727375.0,399006
415,2017-08-15,1796.24,1798.57,1803.19,1785.62,17411507.0,399006
416,2017-08-16,1797.05,1825.19,1835.62,1792.72,27035458.0,399006
417,2017-08-17,1819.43,1833.4,1845.25,1816.14,23840192.0,399006
418,2017-08-18,1822.07,1821.8,1835.67,1817.64,18234819.0,399006
419,2017-08-21,1823.37,1829.22,1834.66,1818.86,16818456.0,399006
420,2017-08-22,1829.4,1814.92,1831.66,1811.97,17076495.0,399006
421,2017-08-23,1813.43,1807.37,1818.65,1801.15,15000369.0,399006
422,2017-08-24,1807.85,1795.74,1812.08,1792.7,13422944.0,399006
423,2017-08-25,1794.7,1812.88,1814.54,1794.7,13773721.0,399006
424,2017-08-28,1815.84,1842.83,1856.21,1815.84,21303988.0,399006
425,2017-08-29,1842.15,1831.59,1850.82,1828.54,15777429.0,399006
426,2017-08-30,1830.7,1838.63,1849.24,1830.55,13770788.0,399006
427,2017-08-31,1841.0,1849.38,1850.81,1839.81,13583437.0,399006
428,2017-09-01,1850.02,1865.25,1865.81,1840.52,18585907.0,399006
429,2017-09-04,1863.02,1883.62,1888.98,1858.39,22242990.0,399006
430,2017-09-05,1881.67,1885.16,1891.79,1873.16,20123783.0,399006
431,2017-09-06,1880.7,1902.86,1902.86,1877.27,22635680.0,399006
432,2017-09-07,1904.54,1890.38,1917.96,1889.33,26541694.0,399006
433,2017-09-08,1888.4,1885.27,1895.86,1872.91,18138968.0,399006
434,2017-09-11,1883.65,1896.38,1896.38,1880.14,17269176.0,399006
435,2017-09-12,1897.52,1884.48,1904.3,1882.57,22782702.0,399006
436,2017-09-13,1884.54,1888.43,1888.44,1874.87,16804556.0,399006
437,2017-09-14,1887.36,1879.25,1892.99,1874.22,16091422.0,399006
438,2017-09-15,1877.17,1875.63,1882.53,1869.63,16132091.0,399006
439,2017-09-18,1874.45,1894.8,1894.81,1873.97,15181688.0,399006
440,2017-09-19,1896.62,1880.3,1901.27,1877.14,15716484.0,399006
441,2017-09-20,1878.57,1892.67,1892.67,1876.68,14732082.0,399006
442,2017-09-21,1892.95,1872.77,1898.21,1872.65,15438807.0,399006
443,2017-09-22,1869.11,1866.42,1871.24,1854.94,13571189.0,399006
444,2017-09-25,1864.86,1843.62,1869.39,1841.36,12699118.0,399006
445,2017-09-26,1840.48,1839.46,1848.14,1826.92,10913990.0,399006
446,2017-09-27,1840.17,1854.94,1857.33,1840.17,11555199.0,399006
447,2017-09-28,1853.38,1854.73,1864.25,1852.46,13246847.0,399006
448,2017-09-29,1858.06,1866.98,1866.98,1856.86,13144927.0,399006
449,2017-10-09,1889.89,1889.84,1894.91,1880.39,16990834.0,399006
450,2017-10-10,1890.66,1917.46,1917.46,1887.47,19610121.0,399006
451,2017-10-11,1918.35,1901.55,1924.0,1899.96,18601974.0,399006
452,2017-10-12,1900.87,1899.99,1909.48,1889.44,14006645.0,399006
453,2017-10-13,1901.18,1926.07,1927.02,1898.34,16499395.0,399006
454,2017-10-16,1920.94,1882.69,1921.64,1882.69,20207548.0,399006
455,2017-10-17,1876.69,1876.99,1888.62,1868.92,12119523.0,399006
456,2017-10-18,1878.29,1868.16,1890.32,1867.83,13032386.0,399006
457,2017-10-19,1865.93,1862.61,1876.67,1855.36,12549253.0,399006
458,2017-10-20,1858.62,1880.21,1880.21,1856.1,10542299.0,399006
459,2017-10-23,1881.41,1898.76,1900.38,1878.34,11865659.0,399006
460,2017-10-24,1895.44,1901.69,1901.69,1882.68,12563812.0,399006
461,2017-10-25,1898.63,1913.26,1913.26,1893.94,11462834.0,399006
462,2017-10-26,1911.85,1910.72,1918.79,1902.27,14308766.0,399006
463,2017-10-27,1909.57,1896.22,1910.93,1895.26,11757574.0,399006
464,2017-10-30,1894.86,1855.99,1902.05,1848.04,16969890.0,399006
465,2017-10-31,1855.94,1869.79,1869.79,1855.23,11329218.0,399006
466,2017-11-01,1867.99,1872.75,1881.49,1866.52,12230927.0,399006
467,2017-11-02,1869.72,1847.56,1869.72,1847.41,12911244.0,399006
468,2017-11-03,1843.8,1832.97,1856.22,1825.29,12665867.0,399006
469,2017-11-06,1831.9,1850.3,1850.3,1818.41,11749013.0,399006
470,2017-11-07,1849.32,1859.07,1859.11,1843.92,13502498.0,399006
471,2017-11-08,1858.64,1866.14,1881.05,1856.39,17165896.0,399006
472,2017-11-09,1864.25,1884.11,1884.11,1858.73,15463835.0,399006
473,2017-11-10,1882.72,1900.63,1905.06,1882.28,16308566.0,399006
474,2017-11-13,1904.58,1906.44,1911.17,1895.87,16195122.0,399006
475,2017-11-14,1908.04,1896.72,1912.49,1888.86,16651160.0,399006
476,2017-11-15,1892.65,1868.08,1894.61,1861.59,14126364.0,399006
477,2017-11-16,1865.72,1878.26,1883.02,1859.77,13252341.0,399006
478,2017-11-17,1879.43,1833.9,1884.02,1831.01,18731530.0,399006
479,2017-11-20,1819.17,1859.75,1859.75,1795.69,14222204.0,399006
480,2017-11-21,1856.73,1856.96,1871.71,1844.42,15270720.0,399006
481,2017-11-22,1854.58,1853.38,1867.79,1837.3,16338811.0,399006
482,2017-11-23,1848.22,1794.78,1848.22,1793.49,15392438.0,399006
483,2017-11-24,1789.51,1782.66,1804.21,1782.6,12132671.0,399006
484,2017-11-27,1781.22,1760.9,1794.01,1758.45,12184450.0,399006
485,2017-11-28,1761.52,1793.87,1794.14,1761.52,11933506.0,399006
486,2017-11-29,1793.28,1787.38,1795.51,1767.63,11952167.0,399006
487,2017-11-30,1783.23,1770.3,1792.14,1765.3,10991392.0,399006
488,2017-12-01,1772.04,1804.62,1808.69,1771.89,13857311.0,399006
489,2017-12-04,1803.03,1797.77,1812.4,1795.13,12298025.0,399006
490,2017-12-05,1794.7,1758.59,1799.88,1746.12,12989577.0,399006
491,2017-12-06,1755.77,1784.31,1784.82,1744.49,13375248.0,399006
492,2017-12-07,1780.97,1776.99,1791.06,1774.99,11345212.0,399006
493,2017-12-08,1776.26,1792.16,1803.36,1776.26,11832505.0,399006
494,2017-12-11,1800.13,1816.98,1816.98,1800.13,13539678.0,399006
495,2017-12-12,1818.41,1798.69,1821.48,1798.69,12278140.0,399006
496,2017-12-13,1795.47,1806.09,1806.19,1787.71,10312687.0,399006
497,2017-12-14,1804.19,1794.34,1809.67,1787.67,10741660.0,399006
498,2017-12-15,1793.24,1783.97,1801.41,1780.27,11748463.0,399006
499,2017-12-18,1784.41,1780.64,1790.87,1773.32,10009225.0,399006
500,2017-12-19,1781.81,1798.5,1802.58,1781.81,10922661.0,399006
501,2017-12-20,1798.36,1782.41,1799.36,1779.68,10675307.0,399006
502,2017-12-21,1776.45,1789.74,1796.58,1762.98,11899456.0,399006
503,2017-12-22,1788.66,1779.34,1795.07,1778.61,11382035.0,399006
504,2017-12-25,1778.96,1755.81,1780.52,1751.91,12320747.0,399006
505,2017-12-26,1755.14,1758.82,1760.46,1742.26,9869696.0,399006
506,2017-12-27,1756.04,1745.24,1760.42,1743.77,10633246.0,399006
507,2017-12-28,1742.47,1745.02,1759.1,1742.02,11093408.0,399006
508,2017-12-29,1745.95,1752.65,1753.98,1741.0,10316100.0,399006
509,2018-01-02,1759.02,1769.67,1770.01,1748.53,10578359.0,399006
510,2018-01-03,1770.03,1795.38,1798.78,1766.34,13587703.0,399006
511,2018-01-04,1790.65,1794.61,1795.25,1788.54,11293801.0,399006
512,2018-01-05,1797.26,1801.42,1804.88,1795.26,12328931.0,399006
513,2018-01-08,1801.18,1806.16,1806.16,1785.38,14423584.0,399006
514,2018-01-09,1803.36,1803.59,1808.66,1799.42,11712443.0,399006
515,2018-01-10,1803.6,1791.08,1804.73,1780.1,12842488.0,399006
516,2018-01-11,1787.38,1804.23,1807.15,1776.01,14631391.0,399006
517,2018-01-12,1800.89,1785.7,1802.52,1785.61,12183914.0,399006
518,2018-01-15,1778.79,1732.62,1780.19,1727.0,16456135.0,399006
519,2018-01-16,1729.56,1729.6,1740.85,1720.65,13314725.0,399006
520,2018-01-17,1722.45,1742.03,1750.06,1697.62,16089627.0,399006
521,2018-01-18,1735.46,1738.0,1754.62,1734.77,11141885.0,399006
522,2018-01-19,1735.03,1728.14,1745.59,1726.53,13453789.0,399006
523,2018-01-22,1726.32,1768.21,1776.18,1715.43,18912029.0,399006
524,2018-01-23,1767.33,1767.83,1776.49,1760.34,13588538.0,399006
525,2018-01-24,1763.69,1813.28,1817.08,1752.3,27494702.0,399006
526,2018-01-25,1811.11,1810.83,1852.23,1807.51,29595388.0,399006
527,2018-01-26,1809.13,1816.8,1830.55,1809.13,20204789.0,399006
528,2018-01-29,1811.54,1799.77,1826.1,1791.58,22263944.0,399006
529,2018-01-30,1794.33,1782.4,1808.01,1779.33,17711707.0,399006
530,2018-01-31,1766.77,1735.06,1767.78,1732.98,20113892.0,399006
531,2018-02-01,1735.66,1697.39,1746.55,1697.39,19029541.0,399006
532,2018-02-02,1683.18,1702.43,1726.89,1676.24,17717254.0,399006
533,2018-02-05,1678.19,1688.27,1698.28,1674.98,14897309.0,399006
534,2018-02-06,1653.45,1598.12,1675.56,1597.89,20271778.0,399006
535,2018-02-07,1632.87,1616.4,1637.78,1571.47,22702002.0,399006
536,2018-02-08,1608.73,1641.43,1651.59,1608.63,18260389.0,399006
537,2018-02-09,1598.48,1592.51,1629.36,1576.89,20876459.0,399006
538,2018-02-12,1604.56,1648.07,1654.65,1604.56,16703878.0,399006
539,2018-02-13,1657.13,1648.58,1669.08,1644.87,14915166.0,399006
540,2018-02-14,1649.57,1646.77,1652.01,1633.76,10024377.0,399006
541,2018-02-22,1661.56,1677.76,1679.79,1650.88,14005315.0,399006
542,2018-02-23,1674.62,1668.83,1681.24,1656.95,12520091.0,399006
543,2018-02-26,1683.15,1729.15,1733.71,1673.95,19921364.0,399006
544,2018-02-27,1729.94,1743.54,1757.37,1728.31,22840752.0,399006
545,2018-02-28,1730.15,1753.63,1773.73,1723.4,21640763.0,399006
546,2018-03-01,1744.34,1789.85,1789.85,1741.03,23192765.0,399006
547,2018-03-02,1777.46,1772.01,1804.25,1767.9,20722330.0,399006
548,2018-03-05,1780.82,1795.69,1795.69,1768.88,16711339.0,399006
549,2018-03-06,1798.03,1797.61,1810.26,1790.54,19531345.0,399006
550,2018-03-07,1795.17,1785.27,1800.45,1780.3,15820199.0,399006
551,2018-03-08,1783.1,1793.22,1795.82,1781.46,13919038.0,399006
552,2018-03-09,1794.25,1856.46,1858.03,1793.92,27955147.0,399006
553,2018-03-12,1872.03,1882.41,1901.15,1872.03,27855975.0,399006
554,2018-03-13,1879.63,1872.68,1896.5,1863.16,21971604.0,399006
555,2018-03-14,1863.57,1841.29,1874.15,1840.35,17682396.0,399006
556,2018-03-15,1833.77,1848.71,1848.72,1812.48,18110718.0,399006
557,2018-03-16,1847.18,1821.32,1857.15,1821.32,17797266.0,399006
558,2018-03-19,1822.6,1842.92,1860.2,1818.62,19235058.0,399006
559,2018-03-20,1828.01,1864.62,1867.46,1825.67,17739147.0,399006
560,2018-03-21,1866.81,1829.91,1877.13,1829.91,20648269.0,399006
561,2018-03-22,1830.56,1817.23,1841.4,1814.69,18005138.0,399006
562,2018-03-23,1751.74,1726.02,1792.23,1710.4,26928578.0,399006
563,2018-03-26,1704.35,1780.61,1781.84,1693.73,21541043.0,399006
564,2018-03-27,1799.15,1844.69,1846.54,1797.09,26961230.0,399006
565,2018-03-28,1819.66,1835.15,1856.89,1816.44,24392107.0,399006
566,2018-03-29,1843.44,1842.19,1857.32,1825.97,20528228.0,399006
567,2018-03-30,1850.2,1900.48,1900.96,1849.25,26234020.0,399006
568,2018-04-02,1911.57,1900.25,1918.22,1891.96,25412854.0,399006
569,2018-04-03,1869.87,1872.47,1886.97,1850.01,21000340.0,399006
570,2018-04-04,1880.33,1836.81,1887.11,1834.67,18745064.0,399006
571,2018-04-09,1830.88,1841.65,1862.97,1819.09,17622958.0,399006
572,2018-04-10,1838.88,1835.52,1842.22,1811.35,19089260.0,399006
573,2018-04-11,1840.09,1834.63,1857.92,1832.42,17014662.0,399006
574,2018-04-12,1830.91,1826.89,1848.63,1826.69,13785863.0,399006
575,2018-04-13,1840.87,1824.59,1848.92,1822.66,14069209.0,399006
576,2018-04-16,1818.25,1838.71,1852.08,1816.32,19130734.0,399006
577,2018-04-17,1843.75,1783.74,1849.69,1783.74,20054649.0,399006
578,2018-04-18,1793.83,1822.26,1832.99,1757.39,22856327.0,399006
579,2018-04-19,1815.45,1820.28,1839.13,1812.93,18856374.0,399006
580,2018-04-20,1813.75,1782.81,1830.73,1781.21,20517748.0,399006
581,2018-04-23,1784.15,1753.05,1794.68,1729.9,19226567.0,399006
582,2018-04-24,1753.64,1806.86,1806.9,1749.18,19166450.0,399006
583,2018-04-25,1798.0,1819.41,1825.23,1795.79,17577466.0,399006
584,2018-04-26,1818.69,1781.28,1819.43,1780.62,15737440.0,399006
585,2018-04-27,1790.3,1805.6,1813.57,1779.17,16989168.0,399006
586,2018-05-02,1814.63,1801.57,1833.27,1788.01,15865571.0,399006
587,2018-05-03,1797.12,1826.79,1827.77,1767.6,18320907.0,399006
588,2018-05-04,1821.02,1814.85,1832.96,1812.07,14025634.0,399006
589,2018-05-07,1819.67,1852.34,1854.3,1819.02,16159711.0,399006
590,2018-05-08,1852.69,1856.87,1857.95,1842.63,15375295.0,399006
591,2018-05-09,1853.83,1855.81,1861.94,1845.9,13315099.0,399006
592,2018-05-10,1857.99,1865.36,1866.82,1846.11,15127403.0,399006
593,2018-05-11,1866.93,1834.78,1870.0,1834.78,15771494.0,399006
594,2018-05-14,1835.7,1830.98,1844.65,1825.69,16665849.0,399006
595,2018-05-15,1830.84,1858.01,1858.99,1825.5,15362835.0,399006
596,2018-05-16,1850.01,1846.67,1862.29,1845.09,13391533.0,399006
597,2018-05-17,1845.28,1831.2,1851.12,1826.23,10980008.0,399006
598,2018-05-18,1829.06,1836.75,1839.0,1812.66,12106338.0,399006
599,2018-05-21,1845.76,1862.48,1870.57,1845.76,16815400.0,399006
600,2018-05-22,1860.63,1876.0,1876.16,1858.11,14602566.0,399006
601,2018-05-23,1869.5,1845.97,1876.2,1845.81,14570025.0,399006
602,2018-05-24,1847.81,1838.4,1855.99,1837.44,13607511.0,399006
603,2018-05-25,1835.41,1804.55,1841.64,1804.55,16111610.0,399006
604,2018-05-28,1804.78,1796.91,1815.22,1788.03,14093090.0,399006
605,2018-05-29,1795.72,1773.65,1815.2,1773.62,13830939.0,399006
606,2018-05-30,1744.24,1726.22,1758.87,1724.28,16605987.0,399006
607,2018-05-31,1741.33,1743.74,1748.53,1714.85,14120851.0,399006
608,2018-06-01,1734.35,1709.55,1744.01,1699.68,12174329.0,399006
609,2018-06-04,1709.57,1702.93,1715.41,1690.99,12355913.0,399006
610,2018-06-05,1702.37,1746.11,1747.75,1702.37,13695946.0,399006
611,2018-06-06,1744.17,1743.25,1751.97,1735.37,13196366.0,399006
612,2018-06-07,1747.93,1730.38,1750.51,1728.06,12368651.0,399006
613,2018-06-08,1726.3,1711.52,1727.49,1698.25,12292790.0,399006
614,2018-06-11,1707.14,1688.62,1708.2,1684.31,10855214.0,399006
615,2018-06-12,1692.67,1712.77,1715.66,1681.0,11753622.0,399006
616,2018-06-13,1711.53,1685.89,1711.53,1685.89,11063256.0,399006
617,2018-06-14,1682.84,1673.32,1702.69,1669.38,11346421.0,399006
618,2018-06-15,1673.9,1641.66,1681.89,1636.7,12913923.0,399006
619,2018-06-19,1612.9,1547.15,1626.87,1532.32,17423205.0,399006
620,2018-06-20,1540.61,1563.79,1577.62,1525.29,15691733.0,399006
621,2018-06-21,1562.37,1521.68,1570.6,1521.56,15020622.0,399006
622,2018-06-22,1514.04,1549.66,1555.72,1506.62,12982487.0,399006
623,2018-06-25,1563.74,1538.56,1566.78,1537.27,12262466.0,399006
624,2018-06-26,1518.5,1564.92,1570.28,1515.27,15040944.0,399006
625,2018-06-27,1564.29,1546.23,1572.61,1542.52,13084202.0,399006
626,2018-06-28,1544.65,1543.66,1570.9,1540.89,13639018.0,399006
627,2018-06-29,1547.15,1606.71,1609.73,1547.15,16980018.0,399006
628,2018-07-02,1605.21,1588.37,1614.34,1572.56,14941353.0,399006
629,2018-07-03,1589.5,1607.12,1613.83,1558.0,16824166.0,399006
630,2018-07-04,1595.89,1565.61,1596.0,1557.54,13819654.0,399006
631,2018-07-05,1560.98,1532.68,1576.99,1532.43,12201737.0,399006
632,2018-07-06,1532.05,1541.31,1571.02,1517.06,16682889.0,399006
633,2018-07-09,1546.01,1581.93,1582.53,1546.01,14511007.0,399006
634,2018-07-10,1583.74,1592.98,1594.0,1577.39,13430172.0,399006
635,2018-07-11,1562.59,1563.01,1577.17,1540.7,16415462.0,399006
636,2018-07-12,1563.79,1614.63,1620.64,1563.79,24418003.0,399006
637,2018-07-13,1612.19,1618.46,1626.27,1608.6,20929747.0,399006
638,2018-07-16,1614.56,1616.91,1624.33,1605.21,18078671.0,399006
639,2018-07-17,1615.84,1621.63,1622.09,1597.88,18278027.0,399006
