,date,open,close,high,low,volume,code
339,2017-04-28,100.013,100.023,100.028,100.008,1485994.0,511990
340,2017-05-02,100.0,100.004,100.007,99.996,1074834.0,511990
341,2017-05-03,100.001,100.006,100.009,99.999,1023499.0,511990
342,2017-05-04,100.007,100.01,100.011,100.002,1009533.0,511990
343,2017-05-05,100.014,100.02,100.025,100.014,1077107.0,511990
344,2017-05-08,100.002,100.015,100.016,100.002,1148815.0,511990
345,2017-05-09,100.008,100.021,100.03,100.005,1143336.0,511990
346,2017-05-10,100.02,100.011,100.023,100.008,1262444.0,511990
347,2017-05-11,100.008,100.014,100.015,100.008,1044549.0,511990
348,2017-05-12,100.019,100.026,100.029,100.018,1046307.0,511990
349,2017-05-15,100.008,100.012,100.016,100.005,1238243.0,511990
350,2017-05-16,100.01,99.996,100.011,99.994,1323037.0,511990
351,2017-05-17,99.995,99.998,100.001,99.994,1486413.0,511990
352,2017-05-18,99.995,100.009,100.01,99.995,1059004.0,511990
353,2017-05-19,100.017,100.005,100.019,100.0,1425587.0,511990
354,2017-05-22,99.997,100.009,100.011,99.996,1121636.0,511990
355,2017-05-23,100.004,100.003,100.006,99.999,1268903.0,511990
356,2017-05-24,99.999,100.004,100.006,99.997,1208772.0,511990
357,2017-05-25,100.0,100.014,100.017,100.0,1350187.0,511990
358,2017-05-26,100.028,100.037,100.038,100.018,1085730.0,511990
359,2017-05-31,99.997,99.99,100.004,99.973,1423291.0,511990
360,2017-06-01,99.999,100.009,100.01,99.985,1256898.0,511990
361,2017-06-02,100.01,100.01,100.013,100.003,1055909.0,511990
362,2017-06-05,99.993,100.001,100.003,99.992,859455.0,511990
363,2017-06-06,99.998,100.001,100.005,99.998,939351.0,511990
364,2017-06-07,100.0,100.006,100.009,99.998,1300069.0,511990
365,2017-06-08,100.0,100.007,100.009,99.999,1145259.0,511990
366,2017-06-09,100.011,100.009,100.014,100.007,1136635.0,511990
367,2017-06-12,99.999,100.002,100.003,99.998,1069105.0,511990
368,2017-06-13,100.001,99.999,100.002,99.996,1081762.0,511990
369,2017-06-14,99.996,99.996,99.999,99.991,1282640.0,511990
370,2017-06-15,99.996,99.996,99.998,99.986,1739883.0,511990
371,2017-06-16,100.002,100.001,100.007,99.999,1225528.0,511990
372,2017-06-19,99.99,99.992,99.995,99.989,1372168.0,511990
373,2017-06-20,99.99,99.978,99.992,99.976,1368321.0,511990
374,2017-06-21,99.979,99.989,99.99,99.973,1375473.0,511990
375,2017-06-22,99.983,99.999,100.0,99.978,1797024.0,511990
376,2017-06-23,100.002,100.008,100.009,99.999,1275678.0,511990
377,2017-06-26,99.981,99.984,99.99,99.98,1807257.0,511990
378,2017-06-27,99.983,99.985,99.987,99.982,1502934.0,511990
379,2017-06-28,99.984,99.984,99.986,99.97,1697046.0,511990
380,2017-06-29,99.972,99.975,99.987,99.968,1705761.0,511990
381,2017-06-30,100.0,100.005,100.008,99.996,1225100.0,511990
382,2017-07-03,99.994,100.001,100.003,99.993,948781.0,511990
